ID,Watch,Call (911) Problem,Type of Incident,Type  Location,Division,Council District,Date of Report,Date incident created,Person Involvement Type,Victim Type,Victim Race,Victim Ethnicity,Victim Gender,NIBRS Crime Category,NIBRS Group,Date of Incident,Call Duration (Minutes),Zone
4181,3,44 - PERSON IN DANGER HIGH WTR,ACCIDENTAL DEATH (NO OFFENSE),Lake/Waterway/Beach,NORTHEAST,D10,2024-09-28 21:52:00.0000000,2024-09-28 22:57:30.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,MISCELLANEOUS,C,2024-09-28 21:52:00,1245.65,5
4182,1,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,"Highway, Street, Alley ETC",CENTRAL,D2,2022-09-24 11:48:00.0000000,2022-09-24 15:32:26.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2022-09-10 00:00:00,257.5833333333333,2
4183,2,6X - MAJOR DIST (VIOLENCE),ASSAULT -BODILY INJURY ONLY,Parking (Business),CENTRAL,D2,2020-04-14 13:12:00.0000000,2020-04-14 13:02:20.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,ASSAULT OFFENSES,A,2020-04-14 12:50:00,77.7,2
4184,2,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking (Business),SOUTHWEST,D1,2022-12-28 15:48:00.0000000,2022-12-28 17:47:57.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,MOTOR VEHICLE THEFT,A,2022-12-28 14:15:00,152.21666666666667,3
4185,3,09V-01 UUMV JUST OCRD,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Gas or Service Station,SOUTH CENTRAL,D8,2024-03-04 05:00:00.0000000,2024-03-04 04:39:03.0000000,Registered Owner,Individual,Hispanic or Latino,Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2024-03-03 17:00:00,786.35,6
4186,3,7X - MAJOR ACCIDENT,MANSLAUGHTER (TRAFFIC FATALITY),"Highway, Street, Alley ETC",SOUTH CENTRAL,D4,2024-11-23 22:49:00.0000000,2024-11-24 22:41:42.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,MISCELLANEOUS,C,2024-11-23 22:47:00,2025.0166666666667,6
4187,3,ODJ - OFF DUTY JOB,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,"Highway, Street, Alley ETC",CENTRAL,D14,2024-03-03 00:24:00.0000000,2024-03-03 01:22:49.0000000,Registered Owner,Individual,Hispanic or Latino,Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2024-03-02 23:00:00,146.86666666666667,2
4188,3,6X - MAJOR DIST (VIOLENCE),ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Apartment Parking Lot,NORTHEAST,D13,2023-07-25 21:02:00.0000000,2023-07-26 02:32:22.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,MISCELLANEOUS,C,2020-07-25 20:00:00,387.05,5
4189,1,**PD REQUESTED BY FIRE,NATURAL DEATH (NO OFFENSE),Hotel/Motel/ETC,NORTHEAST,D7,2024-06-27 07:02:00.0000000,2024-06-27 06:41:07.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,MISCELLANEOUS,C,2024-06-27 02:53:00,309.3833333333333,4
4190,2,6X - MAJOR DIST (VIOLENCE),DEADLY CONDUCT-PRELIMINARY INVESTIGATION,Business Office,SOUTHEAST,D7,2024-01-06 13:16:00.0000000,2024-01-06 14:57:10.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,MISCELLANEOUS,C,2024-01-06 13:10:00,199.65,2
4191,1,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Apartment Parking Lot,NORTHWEST,D6,2023-06-10 06:53:00.0000000,2023-06-10 10:37:56.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2023-06-09 21:30:00,286.23333333333335,1
4192,1,19 - SHOOTING,ASSAULT (AGG) -DEADLY WEAPON,Business Office,CENTRAL,D14,2020-11-16 04:40:00.0000000,2020-11-16 05:19:45.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,ASSAULT OFFENSES,A,2020-11-16 03:58:00,238.6,2
4193,1,11R - BURG OF RES,BURGLARY - PRELIMINARY INVESTIGATION,Hotel/Motel/ETC,NORTH CENTRAL,D11,2020-07-16 17:09:00.0000000,2020-07-16 16:43:34.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,MISCELLANEOUS,C,2020-07-15 22:00:00,122.73333333333333,0
4194,1,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Parking (Business),CENTRAL,D2,2023-07-07 14:00:00.0000000,2023-07-07 14:03:02.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2023-06-22 12:00:00,46.916666666666664,2
4195,3,PSE/11V - BURG MOTOR VEH,BMV,Apartment Parking Lot,CENTRAL,D2,2024-05-17 13:01:00.0000000,2024-05-17 17:38:24.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2024-05-12 23:00:00,320.05,2
4196,1,7X - MAJOR ACCIDENT,COLLISION INV DAMAGE TO VEHICLE <$200,"Highway, Street, Alley ETC",SOUTH CENTRAL,D4,2024-12-22 03:09:00.0000000,2024-12-22 01:42:29.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,MISCELLANEOUS,C,2024-12-22 00:54:00,209.95,6
4197,1,6X - MAJOR DIST (VIOLENCE),ASSAULT -BODILY INJURY ONLY,Apartment Complex/Building,SOUTHEAST,D7,2024-08-04 03:23:00.0000000,2024-08-04 03:25:23.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,ASSAULT OFFENSES,A,2024-08-04 02:00:00,143.33333333333334,4
4198,1,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - OTHER VEH,Apartment Parking Lot,NORTH CENTRAL,D11,2023-04-03 16:40:00.0000000,2023-04-04 13:56:27.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2023-03-29 22:00:00,661.7333333333333,5
4199,3,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,NORTH CENTRAL,D12,2021-02-10 17:59:00.0000000,2021-02-10 17:51:15.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2021-02-10 17:10:00,51.833333333333336,0
4200,2,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Parking Lot (All Others),CENTRAL,D2,2022-01-20 15:23:00.0000000,2022-01-20 17:19:54.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2022-01-20 06:00:00,183.3,2
4201,1,PSE/09 - THEFT,"THEFT OF PROP > OR EQUAL $2,500 <$30K (NOT SHOPLIFT) PC31.03(e4A)",Apartment Parking Lot,SOUTHWEST,D3,2021-11-02 06:34:00.0000000,2021-11-02 07:40:02.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2021-11-01 19:30:00,73.6,3
4202,1,58 - ROUTINE INVESTIGATION,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Complex/Building,NORTHEAST,D10,2024-06-19 11:49:00.0000000,2024-06-19 12:02:37.0000000,Registered Owner,Individual,Hispanic or Latino,Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2024-06-19 00:10:00,73.73333333333333,5
4203,2,PSE/11V - BURG MOTOR VEH,BMV,Parking (Business),CENTRAL,D14,2024-01-13 20:31:00.0000000,2024-01-13 20:26:15.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2024-01-13 13:45:00,319.95,2
4204,1,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,SOUTHEAST,D7,2020-02-16 14:29:00.0000000,2020-02-17 06:31:32.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,MOTOR VEHICLE THEFT,A,2020-02-15 18:30:00,1034.25,4
4205,1,**PD REQUESTED BY FIRE,NATURAL DEATH (NO OFFENSE),Single Family Residence - Occupied,SOUTH CENTRAL,D4,2021-11-21 04:50:00.0000000,2021-11-21 05:52:20.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,MISCELLANEOUS,C,2021-11-21 00:00:00,287.31666666666666,6
4206,3,07 - MINOR ACCIDENT,RECKLESS DAMAGE,Parking (Business),SOUTH CENTRAL,D8,2020-12-22 23:15:00.0000000,2020-10-22 23:56:10.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,ALL OTHER OFFENSES,B,2020-12-22 20:50:00,83.86666666666666,6
4207,3,6XA - MAJOR DIST  AMBULANCE,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,"Highway, Street, Alley ETC",SOUTH CENTRAL,D8,2024-04-16 23:12:00.0000000,2024-04-17 00:19:29.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,MISCELLANEOUS,C,2024-04-16 22:50:00,187.88333333333333,6
4208,3,DASF-DIST ACTIVE SHOOTER FOOT,ASSAULT (AGG) -DEADLY WEAPON,"Highway, Street, Alley ETC",SOUTHEAST,D5,2020-08-17 23:23:00.0000000,2020-08-17 23:36:02.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,ASSAULT OFFENSES,A,2020-08-17 23:20:00,48.766666666666666,4
4209,3,58 - ROUTINE INVESTIGATION,BMV,Apartment Complex/Building,NORTHWEST,D13,2023-08-08 10:22:00.0000000,2023-08-08 10:23:55.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2023-08-06 20:00:00,168.7,1
4210,2,6X - MAJOR DIST (VIOLENCE),ASSAULT -BODILY INJURY ONLY,Apartment Complex/Building,NORTH CENTRAL,D12,2021-10-22 12:13:00.0000000,2021-10-22 12:43:24.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,ASSAULT OFFENSES,A,2021-10-22 12:00:00,102.05,0
4211,3,58 - ROUTINE INVESTIGATION,INJURED PERSON- PUBLIC PROPERTY (OTHER THAN FIREARM) (NO OFFENSE),Other,SOUTH CENTRAL,D4,2020-02-07 18:04:00.0000000,2020-02-07 18:26:40.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,MISCELLANEOUS,C,2020-02-07 18:00:00,82.03333333333333,6
4212,1,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking (Business),SOUTHWEST,D1,2023-02-16 14:45:00.0000000,2023-02-16 15:03:41.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,MOTOR VEHICLE THEFT,A,2023-02-14 22:14:00,2113.1833333333334,3
4213,2,40 - OTHER,DEADLY CONDUCT,Outdoor Area Public/Private,SOUTHWEST,D1,2021-06-17 14:46:00.0000000,2021-06-17 22:16:33.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,ASSAULT OFFENSES,A,2021-06-17 14:00:00,478.5,2
4214,3,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,"Highway, Street, Alley ETC",CENTRAL,D7,2023-09-29 23:50:00.0000000,2023-09-30 00:17:36.0000000,Registered Owner,Individual,Black,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2023-09-29 20:00:00,143.96666666666667,2
4215,3,PSE/11V - BURG MOTOR VEH,BMV,Grocery/Supermarket,NORTHWEST,D6,2024-03-04 19:14:00.0000000,2024-03-05 01:55:22.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2024-03-04 18:11:00,448.1166666666667,1
4216,1,11V - BURG MOTOR VEH,BMV,Apartment Parking Lot,CENTRAL,D14,2021-11-01 08:27:00.0000000,2021-11-01 09:09:54.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2021-11-01 00:00:00,79.23333333333333,2
4217,3,PSE/11V - BURG MOTOR VEH,BMV,Parking Lot (All Others),SOUTHWEST,D6,2021-09-04 00:56:00.0000000,2021-09-04 00:56:05.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2021-09-03 13:30:00,202.46666666666667,2
4218,1,20 - ROBBERY,ROBBERY OF INDIVIDUAL (AGG),Hotel/Motel/ETC,NORTHEAST,D7,2024-10-31 05:34:00.0000000,2024-10-31 05:32:48.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,ROBBERY,A,2024-10-31 04:26:00,196.6,4
4219,1,PSE/09 - THEFT,THEFT - PRELIMINARY INVESTIGATION,Hotel/Motel/ETC,NORTHWEST,D6,2023-10-31 10:08:00.0000000,2023-10-31 11:21:42.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,MISCELLANEOUS,C,2023-10-30 04:00:00,174.03333333333333,1
4220,1,PSE/09 - THEFT,THEFT OF PROP (AUTO ACC) <$100 - (NOT EMP),Apartment Parking Lot,SOUTHWEST,D3,2024-07-26 15:11:00.0000000,2024-07-26 17:06:07.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2024-07-26 00:00:00,132.05,3
4221,1,11R/01 - BURG OF RES,"CRIM MISCHIEF >OR EQUAL $750 < $2,500",Apartment Complex/Building,NORTHEAST,D10,2024-11-12 00:43:00.0000000,2024-11-12 09:10:06.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,A,2024-11-12 00:30:00,635.1333333333333,5
4222,3,11V - BURG MOTOR VEH,BMV,Parking (Business),NORTH CENTRAL,D13,2020-09-23 18:35:00.0000000,2020-09-23 19:13:28.0000000,Victim,Individual,White,Non-Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2020-09-23 15:46:00,210.93333333333334,5
4223,2,PSE/11V - BURG MOTOR VEH,"THEFT OF PROP (AUTO ACC) > OR EQUAL $750 <$2,500 (NOT EMP) PC31.03 (e3)",Parking (Business),NORTHWEST,D2,2021-08-03 19:32:00.0000000,2021-08-03 20:07:19.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2021-08-03 08:15:00,57.483333333333334,1
4224,1,PSE/09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,"Highway, Street, Alley ETC",SOUTHWEST,D4,2024-01-29 11:35:00.0000000,2024-01-29 13:02:11.0000000,Registered Owner,Individual,Black,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2024-01-29 00:00:00,169.11666666666667,6
4225,2,PSE/31- CRIMINAL MISCHIEF,"CRIM MISCHIEF >OR EQUAL $750 < $2,500",Parking (Business),NORTHWEST,D6,2023-04-01 13:52:00.0000000,2023-04-01 20:00:15.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,A,2023-02-18 16:00:00,508.15,1
4226,1,40/01 - OTHER,ASSAULT (AGG) -DEADLY WEAPON,Apartment Complex/Building,SOUTHWEST,D3,2022-10-17 01:34:00.0000000,2022-10-17 03:57:09.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,ASSAULT OFFENSES,A,2022-10-17 01:00:00,446.05,3
4227,1,DAEF-DIST ARMED ENCOUNTER FOOT,ASSAULT -BODILY INJURY ONLY,"Highway, Street, Alley ETC",CENTRAL,D14,2024-07-15 02:37:00.0000000,2024-07-15 01:38:08.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,ASSAULT OFFENSES,A,2024-07-15 01:15:00,120.96666666666667,2
4228,3,11V/01 - BURG MOTOR VEH,BMV,Outdoor Area Public/Private,SOUTHWEST,D1,2022-01-17 22:31:00.0000000,2022-01-17 22:52:02.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2022-01-17 22:20:00,93.06666666666666,3
4229,2,PSE/09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Parking (Business),CENTRAL,D14,2024-10-26 13:24:00.0000000,2024-10-26 15:02:10.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2024-10-26 12:00:00,130.81666666666666,2
4230,3,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - OTHER VEH,"Highway, Street, Alley ETC",CENTRAL,D14,2020-06-02 09:51:00.0000000,2020-06-02 12:09:04.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2020-06-01 18:00:00,172.63333333333333,2
4231,1,07 - MINOR ACCIDENT,TRAF VIO -DUTY ON STRIKE UNATTENDED VEH > OR EQUAL $200,"Highway, Street, Alley ETC",CENTRAL,D14,2021-12-16 07:12:00.0000000,2021-12-16 06:17:44.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,TRAFFIC VIOLATION - HAZARDOUS,C,2021-12-16 04:45:00,173.41666666666666,2
4232,2,6X - MAJOR DIST (VIOLENCE),ASSAULT -BODILY INJURY ONLY,Apartment Residence,CENTRAL,D2,2021-01-25 11:44:00.0000000,2021-01-25 12:20:05.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,ASSAULT OFFENSES,A,2021-01-25 11:30:00,78.1,2
4233,2,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Parking Lot (All Others),NORTH CENTRAL,D13,2021-03-11 13:50:00.0000000,2021-03-11 16:24:36.0000000,Registered Owner,Individual,White,Non-Hispanic or Latino,Female,MOTOR VEHICLE THEFT,A,2021-03-11 12:12:00,276.21666666666664,5
4234,2,6X - MAJOR DIST (VIOLENCE),ASSAULT (AGG) -DEADLY WEAPON,"Highway, Street, Alley ETC",SOUTHEAST,D5,2024-07-29 13:26:00.0000000,2024-07-29 18:30:28.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,ASSAULT OFFENSES,A,2024-07-29 13:20:00,466.8833333333333,4
4235,3,11R - BURG OF RES,BURGLARY OF HABITATION -NO FORCED ENTRY,Single Family Residence - Occupied,SOUTHWEST,D4,2022-05-06 18:14:00.0000000,2022-05-09 12:05:38.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,BURGLARY/ BREAKING & ENTERING,A,2022-05-06 18:14:00,2595.983333333333,3
4236,3,PSE/09 - THEFT,THEFT OF PROP (AUTO ACC) > OR EQUAL $100 <$750 (NOT EMP)PC31.03(e2A),"Highway, Street, Alley ETC",NORTHWEST,D13,2021-10-18 08:09:00.0000000,2021-10-18 10:52:27.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2021-10-17 17:00:00,191.2,1
4237,3,PSE/11V - BURG MOTOR VEH,BMV,Apartment Parking Lot,SOUTHEAST,D5,2024-09-14 00:02:00.0000000,2024-09-14 10:04:41.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2024-09-13 21:30:00,620.8,4
4238,2,32 - SUSPICIOUS PERSON,SUSPICIOUS PERSON MIR (MISCELLANEOUS INCIDENT REPORT NO OFFENSE),"Highway, Street, Alley ETC",NORTH CENTRAL,D11,2022-07-13 13:32:00.0000000,2022-07-13 14:10:52.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,MISCELLANEOUS,C,2022-07-13 13:32:00,76.28333333333333,0
4239,3,23 - PARKING VIOLATION,THEFT OF PROP > OR EQUAL $100 <$750 (NOT SHOPLIFT) PC31.03(e2A),Retail Store,SOUTHEAST,D7,2021-04-10 16:31:00.0000000,2020-04-03 14:02:17.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2021-04-10 16:00:00,105.61666666666666,4
4240,1,58 - ROUTINE INVESTIGATION,ROBBERY OF INDIVIDUAL (AGG),Hotel/Motel/ETC,NORTHWEST,D13,2022-11-20 10:49:00.0000000,2022-11-20 10:50:57.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,ROBBERY,A,2022-11-20 01:00:00,60.61666666666667,1
4241,3,55 - TRAFFIC STOP,RECOVERED OUT OF TOWN STOLEN VEHICLE (NO OFFENSE),"Highway, Street, Alley ETC",NORTHWEST,D6,2024-05-21 17:15:00.0000000,2024-05-21 17:26:42.0000000,Victim,Individual,White,Non-Hispanic or Latino,Female,MISCELLANEOUS,C,2024-05-21 17:15:00,404.46666666666664,1
4242,1,PSE/09 - THEFT,"THEFT OF PROP (AUTO ACC) > OR EQUAL $2,500 <$30K (NOT EMP) PC31.03(e4A)",Apartment Parking Lot,NORTHWEST,D6,2021-07-18 09:39:00.0000000,2021-07-18 10:23:16.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2021-07-17 19:00:00,65.86666666666666,2
4243,3,6XEA - DISTURBANCE EMERG AMB,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,Convenience Store,SOUTHEAST,D7,2024-09-14 21:15:00.0000000,2024-09-14 20:05:17.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,MISCELLANEOUS,C,2024-09-14 18:50:00,194.5,4
4244,2,41/20 - ROBBERY - IN PROGRESS,BURGLARY OF HABITATION - FORCED ENTRY,Single Family Residence - Occupied,SOUTH CENTRAL,D4,2020-04-06 14:26:00.0000000,2020-04-06 14:50:15.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,BURGLARY/ BREAKING & ENTERING,A,2020-04-06 14:23:00,230.83333333333334,6
4245,1,11R - BURG OF RES,BURGLARY OF HABITATION -NO FORCED ENTRY,Condominium/Townhome Building,NORTH CENTRAL,D11,2020-02-11 09:19:00.0000000,2020-02-11 09:37:17.0000000,Victim,Individual,White,Non-Hispanic or Latino,Female,BURGLARY/ BREAKING & ENTERING,A,2020-02-10 20:30:00,65.28333333333333,5
4246,3,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Apartment Parking Lot,CENTRAL,D2,2021-12-22 09:24:00.0000000,2021-12-22 10:26:55.0000000,Registered Owner,Individual,Hispanic or Latino,Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2021-12-21 02:00:00,183.43333333333334,2
4247,2,58 - ROUTINE INVESTIGATION,LOST PROPERTY (NO OFFENSE),Other,NORTHWEST,D6,2020-03-04 16:47:00.0000000,2020-03-04 16:51:49.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,MISCELLANEOUS,C,2020-02-10 09:00:00,22.516666666666666,1
4248,2,41/11V - BMV-IN PROGRESS,UNAUTHORIZED USE OF MOTOR VEH - AUTOMOBILE,Park,NORTHEAST,D9,2024-07-21 14:32:00.0000000,2024-07-21 15:03:33.0000000,Registered Owner,Individual,Black,Non-Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2024-07-21 13:15:00,96.85,5
4249,3,40 - OTHER,"CRIM MISCHIEF > OR EQUAL $2,500 < $30K","Highway, Street, Alley ETC",SOUTHWEST,D1,2023-09-23 18:58:00.0000000,2023-09-23 17:21:47.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,DESTRUCTION/ DAMAGE/ VANDALISM OF PROPERTY,A,2023-09-22 22:30:00,1260.4,3
4250,3,PSE/11V - BURG MOTOR VEH,BMV,Apartment Parking Lot,NORTHWEST,D2,2021-10-02 13:58:00.0000000,2021-10-02 15:44:35.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2021-09-26 20:00:00,152.38333333333333,2
4251,3,19 - SHOOTING,ROBBERY OF INDIVIDUAL (AGG),Apartment Complex/Building,NORTHEAST,D9,2022-12-22 21:07:00.0000000,2022-12-22 21:52:42.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,ROBBERY,A,2022-12-22 21:00:00,393.15,5
4252,1,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - TRUCK OR BUS,Outdoor Area Public/Private,SOUTHWEST,D1,2024-08-02 10:00:00.0000000,2024-08-02 12:39:00.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,MOTOR VEHICLE THEFT,A,2024-08-01 21:00:00,351.5833333333333,3
4253,2,09V - UUMV,UNAUTHORIZED USE OF MOTOR VEH - PRELIMINARY INVEST,Single Family Residence - Occupied,SOUTHEAST,D5,2021-08-11 15:04:00.0000000,2021-08-11 14:17:10.0000000,Victim,Individual,White,Non-Hispanic or Latino,Male,MISCELLANEOUS,C,2021-08-11 13:48:00,166.73333333333332,4
4254,3,PSE/11V - BURG MOTOR VEH,BMV,Parking (Business),CENTRAL,D2,2024-12-23 22:55:00.0000000,2024-12-24 11:38:01.0000000,Victim,Individual,Hispanic or Latino,Hispanic or Latino,Male,LARCENY/ THEFT OFFENSES,A,2024-12-23 20:30:00,778.8833333333333,2
4255,3,31 - CRIMINAL MISCHIEF,RECKLESS DAMAGE,Apartment Parking Lot,NORTH CENTRAL,D11,2021-09-06 09:50:00.0000000,2021-09-06 10:19:27.0000000,Victim,Individual,White,Non-Hispanic or Latino,Female,ALL OTHER OFFENSES,B,2021-09-05 17:00:00,86.81666666666666,0
4256,3,6X - MAJOR DIST (VIOLENCE),HARASSMENT-REPEATED ELECTRONIC COMM <18 INTENT SUICIDE OR SBI,Apartment Residence,NORTHWEST,D6,2024-03-29 06:48:00.0000000,2024-03-29 08:53:45.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,ASSAULT OFFENSES,A,2024-03-28 17:48:00,174.71666666666667,1
4257,1,DAEF-DIST ARMED ENCOUNTER FOOT,ASSAULT - PRELIMINARY INVESTIGATION *NON FAMILY VIOLENCE,"Highway, Street, Alley ETC",SOUTHEAST,D7,2021-10-14 19:07:00.0000000,2021-10-14 19:43:09.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,MISCELLANEOUS,C,2021-10-14 00:00:00,48.5,2
4258,2,58 - ROUTINE INVESTIGATION,UNAUTHORIZED USE OF MOTOR VEH - PRELIMINARY INVEST,Apartment Parking Lot,CENTRAL,D2,2022-12-23 15:18:00.0000000,2022-12-23 15:24:55.0000000,Victim,Individual,White,Non-Hispanic or Latino,Female,MISCELLANEOUS,C,2022-12-21 11:38:00,320.51666666666665,2
4259,3,58 - ROUTINE INVESTIGATION,THEFT OF PROP > OR EQUAL $100 <$750 (NOT SHOPLIFT) PC31.03(e2A),Single Family Residence - Occupied,SOUTHWEST,D3,2020-03-15 14:07:00.0000000,2020-03-15 14:10:37.0000000,Victim,Individual,White,Non-Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2020-03-12 18:30:00,29.5,3
4260,1,PSE/11V - BURG MOTOR VEH,BMV,Apartment Parking Lot,NORTHWEST,D2,2022-08-24 10:49:00.0000000,2022-08-24 11:40:27.0000000,Victim,Individual,Black,Non-Hispanic or Latino,Female,LARCENY/ THEFT OFFENSES,A,2022-08-23 23:00:00,87.41666666666667,2
